Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Meth
Var Index  2 = Dead
Var Index  3 = Live

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Grid  10,  Grid  11,  Grid  12,  Bulk
0,    2.100,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.100,  3,  2,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   1.51400e-02,   0.00000e+00
0,    2.100,  3,  3,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   6.48600e-02,   0.00000e+00
0,    2.200,  1,  0,   6.95000e+00
0,    2.200,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.200,  3,  2,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   1.57900e-02,   0.00000e+00
0,    2.200,  3,  3,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   6.42100e-02,   0.00000e+00
0,    2.300,  1,  0,   6.86000e+00
0,    2.300,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.300,  3,  2,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   1.64300e-02,   0.00000e+00
0,    2.300,  3,  3,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   6.35700e-02,   0.00000e+00
0,    2.400,  1,  0,   6.77000e+00
